genes	TCGA-55-8615-01A-11R-2403-07	TCGA-50-5051-01A-21R-1858-07	TCGA-NJ-A7XG-01A-12R-A39D-07	TCGA-91-6848-01A-11R-1949-07	TCGA-MP-A4T8-01A-11R-A24X-07	TCGA-55-6970-01A-11R-1949-07	TCGA-86-8359-01A-11R-2326-07	TCGA-64-1679-01A-21R-2066-07	TCGA-50-6595-01A-12R-1858-07	TCGA-99-8025-01A-11R-2241-07	TCGA-50-6594-01A-11R-1755-07	TCGA-64-1677-01A-01R-0946-07	TCGA-05-5420-01A-01R-1628-07	TCGA-75-5126-01A-01R-1755-07	TCGA-91-6849-01A-11R-1949-07	TCGA-99-7458-01A-11R-2039-07	TCGA-MP-A4TC-01A-11R-A24X-07	TCGA-05-4384-01A-01R-1755-07	TCGA-49-6745-01A-11R-1858-07	TCGA-95-A4VP-01A-21R-A262-07
ENSG00000059728	1311.5294842286	1189.69054402209	661.671844760579	874.971098717572	1982.55434559023	1203.21939458874	1631.49464029298	1845.71588227421	961.897814926689	1140.67629665687	2345.3550782494	1143.57234491293	992.316734461049	2062.37755032477	2211.21088812088	1253.58763744016	1947.71043816876	617.109225985987	1278.80579060866	1090.67077806503
ENSG00000059758	1307.25999821062	1576.79006461608	1255.4198847949	1966.41043136498	1574.20754998242	1904.90024033895	1094.04435339729	1225.39213633359	856.649441130941	1375.84075288462	1309.51022129441	1486.08471120165	1441.16597752481	1599.51871821708	1330.70560704122	1106.69032565933	883.727487898135	1590.43579845605	858.933327568975	1519.6349399716
ENSG00000059769	431.296094409214	447.548934506125	386.860732870845	455.04149268745	453.204145615543	401.065290465854	372.383243825648	457.614784747925	613.04725875769	358.008461070722	268.608335114512	392.515776880117	524.439883419622	480.322993436366	472.913243169545	424.653170049364	718.696773375331	346.94683582365	435.329939819417	473.470064377812
ENSG00000059804	792.328515503304	1904.55922634587	4582.74275115401	1011.56515276565	1647.49745037245	1927.91096295457	1890.11214738369	1926.075465394	4680.12552856055	2333.0089422248	1339.42947242454	4480.37644357566	1020.84937063054	3951.75908973719	7666.81929136397	2176.563644121	2758.74814789782	1654.73999969914	1475.86853894901	5107.23100919411
ENSG00000059915	127.062102959819	127.375992611557	143.073998311649	139.325995964492	123.517257287282	145.449634380283	209.428782795699	161.159165516179	164.053029294518	140.593267526279	826.478119537664	162.902620842119	254.693715628289	140.332294608623	112.507878601028	143.668602960116	202.109302369683	97.1099587781537	126.09358866542	158.042469414594
ENSG00000060069	987.406996427533	846.939158777982	1470.10210495111	653.836366210575	1498.14507421629	978.1165395425	711.360223814832	832.716077852467	964.869360256586	738.675620803733	494.22068264092	841.295787034003	961.115430162556	1034.30097812361	790.856504615729	1297.26185013709	1115.2498918441	1101.50621872866	1041.89331708443	953.181580486641
ENSG00000060138	13975.5653703353	6758.69089589819	9840.4152945978	8224.12270749231	10460.8614486995	7038.18612856423	4102.42548304822	15550.6317165425	9925.99882112041	9620.95545361782	3950.06522708341	10529.5801506146	8689.28807225114	16058.6725547768	8153.71259004604	7919.96391516513	6524.11890991468	9014.61942345112	8108.52962826182	16371.9380599848
ENSG00000060140	387.849455680545	179.771538768064	545.129693210926	340.857328384083	688.453322468794	537.87164402933	707.7736762077	653.819066154001	572.195181557716	156.261071282185	100.523405920263	179.822974284447	319.549336083165	477.290916905417	110.530203491748	239.327852233298	475.884642549749	288.621401903819	97.0440328861802	1092.1296206771
ENSG00000060237	22002.9894648746	10121.6817602735	67758.1348981183	13339.447961748	19784.7060848207	11919.4809951262	16092.8976382123	25099.5470836155	11095.2791046474	10698.2465659757	12371.0195989543	10295.041730429	16290.8730170408	26083.6719760914	24560.8020073745	19514.3275423346	9163.75590793971	22969.1771051694	8304.26875564245	21653.7903820757
ENSG00000060339	3075.16137326789	3621.48524380033	3256.94031732793	3376.97565332035	3647.6730227855	5054.26554175903	3662.08590467227	3675.8733753782	2931.04793041541	3466.65120167071	4907.05104571023	2909.66444449424	4661.32673654361	2981.43368434657	3455.01573971713	4245.03732166489	2952.54900211055	3016.92476021679	3663.43780570051	3164.76268200087
ENSG00000060491	2757.38591381144	1806.26156502728	3041.39732335529	1954.98719965563	2898.02771821921	2940.85175142945	3244.27212594832	2953.21573555656	2497.09560172067	4110.38010786119	2323.49031144271	2589.15461113323	2229.4720754549	2442.75995518026	2265.33649910108	2830.06038132834	2513.12303103702	2584.6556733384	2515.36068294691	2286.29515865668
ENSG00000060558	2333.89027281853	485.394176705174	991.580404574436	1052.10709772153	1116.20837995345	985.681480689064	1750.88546234452	1051.43833238757	1079.81860089005	1724.22489874494	1217.38924416341	1008.41666616203	1212.12501862662	992.449562104546	1031.49331128834	1211.48159248008	1088.12312215229	755.922136447793	986.349377266238	1298.744944307
ENSG00000060566	4.90098196620142	11.8133700213075	3.18206717661314	2.84931084211503	4.17039337229872	2.45694049184544	4.9645026859947	4.0787509617062	8.68745685343997	3.75097986899626	2.18712621237114	2.01917212255864	10.9931088048326	4.47123945078109	3.92994222384406	2.21027151183911	4.00082271121868	3.15454671078151	6.18217675393866	1.33317563235549
ENSG00000060642	790.857940148659	1036.75641126857	989.910455018637	1076.28617516561	1050.19131997691	1368.72324537339	888.506371332155	964.490300790978	974.595812646082	1151.83771776	829.653003560915	1060.70417445286	1102.968778855	1178.51824618897	1114.33962228396	1095.45329194845	643.184258819083	1231.92628639036	1070.44250092641	884.051321711526
ENSG00000060656	1950.92639205547	1552.79196300654	1754.53638242073	2802.24714372818	5400.73447639023	3081.87907930364	4000.07429757311	1927.45530171014	2768.90563077684	1848.17529229059	1910.5849899404	1540.28048236506	1943.25652947366	3139.19952238314	1416.43038548864	3085.18998021306	2681.09985807798	2959.98344416682	3595.45653900319	3500.71259145417
ENSG00000060688	1543.02480946561	1337.44897171165	1021.38364215018	923.764398417441	1578.315392841	1057.48470811894	1762.8589522474	1583.43888027483	1460.88450657863	1598.90212331848	1050.64640340456	1656.38230849157	1591.52842603532	1284.66113906268	1380.68977469134	1473.52791494143	1356.54111445641	1955.65334076883	1323.0761476234	1707.34496125317
ENSG00000060709	13.9060986017507	17.5717561181437	166.243845186207	74.3367601669908	37.2061663981842	11.4943278486529	48.7956256312488	93.8292036540607	95.5178492235044	19.0592583929724	8.24854404304622	12.7021743886148	55.7040022485775	79.5623837878403	30.1647307970075	48.4297502557798	114.965160249509	77.0387339407967	16.8163289096044	33.8473859504249
ENSG00000060718	1986.20283258055	1395.76271097334	1347.54200862846	1709.27011751529	2729.44719070131	2267.03946801006	1723.46198026379	1903.77467113067	2176.12007721279	3313.84637955009	5762.49085764307	3204.29308721484	1293.95887293041	2267.38122310745	428.991930754731	6377.74807660453	1761.12645523824	506.69975772031	16562.2610376679	209.742772159141
ENSG00000060749	1545.73406844902	1598.67265099217	740.942058644386	1922.63288271011	1311.89723345937	1380.04183633666	3455.70744075317	1423.37281666846	1556.94320612542	1460.03079088381	965.894244646752	3112.95345673241	1568.99256722784	1297.93467505006	2192.71489528812	1691.08680396518	1144.20299138704	2264.81597112141	1492.18822692299	1485.85691118862
ENSG00000060762	959.069288227159	893.421488964777	2739.766546795	1429.13698839957	1512.99974387895	1591.3064667301	974.81791431591	1464.45105940513	1482.12127361643	850.683973030299	1829.56167195285	1354.08167700828	1186.00093842157	1288.84621448249	802.775640236535	1404.88937099693	1504.86098105818	1318.94428272062	985.875510075609	957.008659767494
ENSG00000060971	1090.31260580988	1483.66962205083	1599.64787362667	1313.3467132634	1317.72133686074	1261.21147543337	1331.66344488715	1245.6248192985	1485.95060972482	1258.87279109066	1825.18522612418	1328.9474832841	1168.17674498383	1519.47923689569	1560.91528677957	1219.51695444587	1139.7295393768	1767.8192534771	1419.14678628633	1621.01924499118
ENSG00000060982	6293.58745772638	1154.51545464038	3186.72731944996	4824.5342617843	6471.32101059363	1286.18761190219	1219.57407230764	3254.196289985	1401.08601490592	9172.1817615262	814.360777431263	2315.92211898229	5729.20646228502	5301.91202418299	1502.73572670778	8527.83903729245	7229.59697046077	1138.82411472956	14595.6728157523	2383.70849328304
ENSG00000061273	4765.83037715507	2972.13010037986	4717.62847406649	4550.23831666698	3259.24771979119	3252.84230340932	7925.67821612415	4207.10466017673	5458.24509002845	3964.61948931146	2862.06807465842	4086.82223668621	3885.18269597061	5848.56727251081	4035.43144833949	3202.88339601234	3645.16164159276	4804.09580396788	5031.44877977992	4025.78070938744
ENSG00000061337	401.473302411344	394.422388879427	322.515087080461	550.248028025982	617.017075184746	478.031430767768	890.868989402575	480.30924083501	525.427618945449	544.588461942536	448.233148560506	731.344472726743	546.650827775651	435.66603924272	252.724221298109	413.989639463955	467.926225883111	737.883236855788	430.091225292976	700.609626222437
ENSG00000061455	163.622233531693	120.324535651328	292.313411423098	96.9595487721477	110.809755713812	178.344781085405	165.807527272056	101.437668899776	180.646434695386	118.251736472597	122.560422692321	130.353894934026	86.1285848720425	245.226099158398	165.480798458793	97.0787589676604	318.975587140509	97.6337301714314	118.149449829426	120.165844730651
ENSG00000061656	1031.98678625826	1116.58877037597	666.779073637752	1002.09511199701	959.905101804151	1293.17989219756	628.576703758866	1052.97729186319	1640.68931023181	956.973581446512	1965.71895986132	962.994736536774	1529.79057108887	1936.90660911744	1547.38715380586	1091.31914613464	1051.71771866369	1376.33463163508	1433.89904212866	1232.23586011334
ENSG00000061676	30092.1849409705	12903.6157093732	17586.6682211203	15413.738633585	12911.4348343327	33354.3314382707	20951.2265163393	16175.1375737216	16755.4837051292	20331.0298133799	18079.7242897357	15283.9305802019	11695.1853870505	18190.6565307106	15363.7601906995	20761.5516525225	21152.7774685557	25350.2685116841	15802.1385019192	22409.578238914
ENSG00000061794	2979.28996488421	2496.95216145594	2661.64434709543	2368.2749649493	3172.21817809799	2460.82580032662	1817.71281157171	3966.80764495611	2525.46405892805	3428.27382541246	1740.57172024353	1882.70313354125	3734.51465146805	4010.50146804025	1830.16719081424	3266.91418602959	2988.98713188543	3123.91761390114	3998.39776202771	6852.76213274904
ENSG00000061918	396.136980915033	588.191481123649	1187.40371249646	1078.32150723057	581.158100465801	727.593716072533	1087.17001912067	345.661092715195	1492.13517762412	1129.59861446651	844.270375471714	542.256370718568	983.687915651634	817.797554345566	613.279402035153	944.883962854371	459.701981846475	749.268828558706	523.685269731415	886.751906678716
ENSG00000061936	1274.06357014711	2329.784997329	1878.39598349062	2317.06467113569	1892.60854912002	1696.20922675165	1479.02570923333	2215.27149508735	1591.41857926005	1351.55701907738	2322.71260787984	1955.6986709686	1661.53042874099	2226.31205940126	1460.06719706788	1202.59124259997	1417.78212064378	1823.92657813521	1509.88575946877	1494.76077791985
ENSG00000061938	2109.14112468359	1476.77944146653	1934.75560304965	1388.64979324733	2950.28199944086	2022.11532261457	1286.76008071666	2111.93522447353	3277.1823487459	1755.64849283397	1417.34381156479	1188.65351032823	1825.05306596256	1442.91541487891	2803.95751443215	1823.17303706263	1894.35827776705	2074.80771696181	1776.78115117334	3027.04400789922
ENSG00000061987	2191.20296522329	3591.17015443569	1520.29344052606	1743.54436527209	2064.38472337072	2068.50593945291	3796.74284297884	2846.42658334143	2527.18015232766	1707.23040729499	3116.12177299102	2775.2109545733	2013.03408236848	2292.18127619982	3374.94629740225	1403.23863930989	1752.44993029921	1646.24788739765	1890.00293390596	2544.42482924527
ENSG00000062038	5354.70779315615	4620.37398753925	6959.11305704744	528.06677223531	3688.6561925019	2950.1300319433	3156.76232402021	1309.04500891048	2059.25055840718	3623.7498123624	8333.32727185607	7278.969395217	1904.74463511963	9075.71435999739	1461.51705105224	6921.71563686807	2550.9178758495	7725.6754054137	4550.59204740622	3747.37123963157
ENSG00000062194	3921.40323564008	3785.8348315518	3551.29560884958	2585.90891702614	4189.33063782946	3355.12165590795	8350.73079521713	4236.77663666252	4636.71228207172	5917.80039846765	3967.5195566744	4363.10004812541	5107.21820538789	3999.28592735298	3956.36497798937	3855.37750219066	3823.46608615032	4023.54616358119	4648.88483933289	4109.6479209946
ENSG00000062282	402.304980534771	228.251967561257	218.287327132796	368.794692769956	856.573877299666	633.474337787382	781.464693200484	452.617090401578	245.833251535931	307.283891871438	394.011142997894	313.71430940019	508.022551208363	262.294989565252	44.7269238663415	521.261559739162	515.032347704411	1488.00848348088	601.169545230243	307.348442326166
ENSG00000062370	123.006193091242	70.0508618347812	28.7729531633894	61.2397358462355	42.0995439638657	61.0631633346579	82.1004393468725	54.89100763442	69.8933503146407	87.0727871955576	64.8212769133449	73.4498096734976	105.285284774217	59.1341869728603	57.766953964062	69.3156001725501	101.152574356528	98.5514906652535	35.8719625620129	89.6317416091441
ENSG00000062485	5737.61244431583	6144.29662186447	4304.87918304604	4037.94902898409	6297.13095961635	5436.50574682865	7097.72877531188	5931.91031897833	7087.66986182816	5044.6789730881	6206.56036115547	7341.96655018258	4472.93456358748	7488.9294038953	5990.51089785357	4318.42979484118	6155.68174784256	5123.59104322612	8034.40198687525	4960.59428130832
ENSG00000062524	545.270362671483	566.970691481777	89.0543521474741	198.969445929899	460.922445384215	158.614049468098	80.4850602635088	220.871432555861	164.878934918905	1813.72115850375	37.4634386047265	276.575180477324	235.329197590003	150.129656192314	140.470318532887	383.510836383227	159.272475738514	204.629448395474	50.310728884282	120.263691609823
ENSG00000062582	73.0929681887119	31.0449769820488	54.9012585626109	78.4342553976088	21.6181421020992	85.0689053435516	20.7796481872836	69.9977930519669	104.950092731215	33.9290135765609	148.166571214758	50.5063501550516	22.077667378974	60.2309853403255	33.5846512139177	83.6700425868758	84.3789662639406	54.4881806887156	131.642140038834	99.416219429153
ENSG00000062598	1247.56209122778	1086.94055212142	1801.36750370698	936.259128461945	1287.89566389384	1937.2187982391	1210.4230721548	1075.23548290278	1760.11778299165	1375.08992561255	3410.40239425256	1587.50212818488	1572.02401314158	1682.88886056536	2179.45575901385	1091.48137833434	1071.53347097727	2057.88887948269	2007.50962828971	1520.7304312155
ENSG00000062650	2995.67101995487	3097.21957333179	2835.5154727079	2127.51166499468	3839.36425027181	3102.10903083708	2606.25383321998	3632.86193201301	2905.46845245367	2890.57109436455	3720.63901737125	3839.76571668199	2615.9420354642	2748.16774213502	2591.75945610353	3058.12843176971	3128.29031161601	2845.95937113221	3263.88350424724	2960.25313105466
ENSG00000062716	5354.60044563934	19140.1290216157	33433.8279187748	26135.0804909805	13746.4854764627	14812.5527362977	9042.87245349857	17813.6062760677	18209.2642899455	34956.4269118733	13045.3135933253	13812.9462967504	53940.6259689399	17348.1729744041	21937.684937411	30419.9349198791	14909.7738852442	11195.8469486652	14443.5139702226	11251.2097267292
ENSG00000062725	2297.44659504596	1523.61935620288	1901.26926952011	1759.34791402142	2661.47225186741	1860.36432755828	2076.15362371963	1882.86114966541	1800.18121836155	2416.62245159851	2063.219221172	2436.28786578126	1807.31043140703	2593.49862413141	2447.89836755097	1927.26481892016	1511.48475899904	1739.93368120707	1687.07054315094	1527.47571259714
ENSG00000062822	832.366897183829	1261.68105304113	1268.14645964027	1105.02448982484	1106.12552136855	1029.61145650836	708.959720757361	988.306491128644	1244.51973639007	1468.20576233503	1610.82896872126	1254.56003357104	1039.41561580622	894.339756248326	994.592195681674	804.976103626917	1532.80309488177	847.456396453382	1266.60656750409	1203.38734061793
ENSG00000063015	3.54757006454521	3.4792632912972	2.03543470889625	2.19869558564355	3.79429637189316	2.70066222280304	23.63490226781	6.65544314827299	3.41399607781863	6.27642046801876	3.15840529401524	2.63826900615479	2.21231390117303	2.89445265959389	4.12902055611244	3.05052736929718	2.79207142429879	1.44417060317413	8.4525694658827	1.57113972832734
ENSG00000063046	16921.1663736894	13301.229795399	13808.787349245	7803.2865317492	12921.2921632175	11393.8246745869	20075.940591147	15840.3080556977	11146.8859615667	11196.9695535455	16769.9492967974	20996.0072956312	8554.44848346837	19480.7520127633	12291.968113002	13508.3738458566	14270.902459997	11342.8830175571	17073.0199050356	11252.6602786383
ENSG00000063127	18.6834256873111	100.081692202908	57.5383688781228	21.277258475829	106.433916071267	36.0970423562177	24.0558597621657	45.5246769330599	41.5804904153685	39.8467163094345	25.8991592413371	145.279287264238	56.3490655635163	44.0030162922168	60.6020266189171	46.1678083230699	78.3583389732791	37.8136304621943	57.1351506168976	169.824239792408
ENSG00000063169	520.0221570234	611.125370291267	645.422531285939	570.059756119875	734.26530292598	583.123044826753	622.641709531135	631.893237493452	608.067074243764	631.389617541097	864.523682747581	514.11089378952	536.94545400577	536.993244774411	522.719250828386	598.36625397462	743.758926233807	563.144813407481	506.268520963975	780.626593936835
ENSG00000063176	699.365404645921	500.3678105943	612.326003960676	472.443580064711	498.754411043559	497.426850725035	489.190712718656	629.058515402959	675.702916002619	603.431907619655	554.932319199475	493.440037774013	894.057928390478	642.000613961364	459.803289160541	472.82828645591	1008.99478092124	445.053506589444	605.761942617471	767.425038597914
ENSG00000063177	20573.2294687239	17134.3304398456	18801.7581059758	18945.0899976818	18835.5127746567	15108.3800299274	18316.9678103307	25831.5226608428	22836.1359883916	18422.8420819675	20105.4284128028	20624.2886198863	20055.2653182024	17345.0436811878	16572.7750588381	17655.8884021272	28993.7088822866	14003.2318634668	20467.8353174802	26684.2181780002
ENSG00000063180	607.385438473226	880.664067306888	851.614143160768	537.582620254103	1015.81601996038	623.894765727275	356.074360837716	817.058038548948	672.488691056619	665.134999920366	403.805173390029	396.70735643823	1064.20334796689	913.903228564612	1022.39313852479	770.472209675441	808.542921269459	1168.97058098792	720.055326496389	827.20567256757
ENSG00000063241	3293.52243899918	1630.36583428784	2551.44247880241	1979.85730910458	2593.4625038034	2143.12434158933	2243.43684411364	2291.38095155943	2233.03029490688	1856.64424517998	4415.15587160729	2877.97399891445	2581.48655059326	1902.92569392823	2484.44980934892	1868.17532606189	3544.66675592689	1990.29997776956	2101.23095170528	3358.60765252643
ENSG00000063244	8420.53923121919	6072.88768900976	7444.73201737508	4468.83058306583	8045.50323259105	6245.09472376236	7495.07266887225	7488.94144522557	8636.74246717565	6742.63082512135	8380.80395933216	6775.25582295399	7538.12259648667	5774.40848603321	6607.53097326394	6190.08188419962	8842.5983289456	9395.61587092997	7810.30953874627	7678.68104174731
ENSG00000063245	6654.61675446813	5569.89575279807	6467.56708876836	5391.90446583	6717.05210321383	6179.68322788026	4206.22398481036	7052.3208826615	6682.61737161146	4270.80349187255	7568.33091309275	6823.68554941396	5551.07099232451	4355.64602593581	6194.82644485391	4869.49883997022	9115.55383997808	7377.60768138273	4209.59878094296	7878.51827091337
ENSG00000063322	3070.13687532371	3335.00556111027	2459.07200613563	2740.62291003461	3011.01453867311	3822.93182400314	2925.20945903395	5418.60822674857	2915.80440910317	3760.98452124165	3734.97817926004	2728.1560591151	4866.0427839566	3935.59944827177	3468.23043923065	2377.15369386227	3354.47625142326	3355.75726890651	3007.14264026425	3401.67312578049
ENSG00000063438	2.47561758674865	8.06125400086405	8.01959072461759	2.00684679219661	2.32472811225266	8.8285610278819	5.51606301071026	6.05896481197269	2.96637577471599	2.01654445133842	2.53680623766286	2.75413104928442	3.11674113166867	22.1304761455734	3.41859599221198	10.7534756967531	2.53417658309461	2.98942012631372	4.34174223600492	3.51667640123704
ENSG00000063587	1249.31334911294	1853.33081867766	1369.73974491512	1379.95902159308	1322.71225923343	1633.56850646614	1246.66749024302	1162.97398339056	1167.49569480251	1146.04215501923	1537.90927991461	1147.78568434059	1483.6543455877	788.551192798845	1279.32002775999	837.497896795682	1724.84289201077	1158.10343522973	1052.15938413	1122.21625072607
ENSG00000063601	1215.26771597965	1659.52530091379	2529.64205467899	1159.64546260168	1821.17306766059	1170.11601916581	1646.13375870362	1573.18715878758	2209.30562390417	1570.61954548825	2421.76758558508	1827.78485921353	1483.47708332691	1644.90879120629	1348.21448882561	1224.49042480978	1908.76840998522	1064.33706218798	1612.24127140604	1602.04914848183
ENSG00000063660	4010.01588413237	11466.9165942803	2070.75006467749	15730.2320699876	1301.6518270979	3169.66245469314	1463.17508236123	3054.63258865756	1848.92159521814	4655.49260869678	601.07161585913	3389.25143843611	2627.54600507036	1224.73680559933	1171.23425050248	2980.64024915796	3444.31853116461	2047.9452325116	2803.71120241032	1657.99990833485
ENSG00000063761	222.001120268174	312.337539702489	336.884673679981	305.968813106475	319.966304563013	267.046676338761	481.87837546286	180.319869430219	303.238607289095	358.403035376393	313.213159319539	276.473350498189	356.696751762139	292.090546764952	425.593222040851	252.44391834153	274.690207017637	295.419456127313	318.406731551879	316.626594308972
ENSG00000063854	1129.76375611639	1553.81972433292	2082.65831839065	1592.87617435678	1438.68006348722	1479.85821546678	1671.38664027163	1450.61824619081	1161.01979615321	1733.23644667638	2104.15729720467	2038.44069984212	2448.35483918213	1447.964364859	1151.56544428809	1421.26643454346	945.774583672823	1157.68647178647	1216.05808473478	1116.13952132562
ENSG00000063978	2102.72044975029	2779.61669850654	2642.467570953	2071.98755252768	3059.67614803615	2191.67559736498	2103.56579751679	3932.0045529185	3286.15281458115	2938.789512177	2412.57764660573	2475.73821410464	3255.13890981127	2529.9337784619	2279.94833275591	2892.90856230617	3650.77260256288	3207.66553186367	2662.36467036158	3741.10982351065
ENSG00000064012	1735.73122167877	2392.08839642268	1458.40948165896	2558.32501852152	2315.46267578866	2273.2518624869	1599.86596237221	1267.46174459385	1699.28703632467	1708.95192319445	2353.5901046964	1680.30520970304	1685.30313723513	1774.69720030601	1059.48767786957	1415.27358163084	2202.45460423288	1438.7533048361	2473.78846131054	1638.32396486901
ENSG00000064042	5598.97410254714	5143.34698754906	7286.2914688775	6442.75414367895	9809.73659817249	8759.80539407013	24986.1818230212	14148.6694434311	5490.68818772426	10159.8332987422	8990.49668998485	7216.00661798424	10297.6841287975	6103.74637100205	17459.5874077299	7597.97998127224	9130.18009188147	3511.36398201082	7266.28617509422	20416.277480699
ENSG00000064102	1219.22012417071	1081.76014423219	1455.28498693353	1244.57246461723	1051.60854772193	1391.51457240934	891.994881823583	2010.47088551636	1302.8029164724	1551.51263115977	707.927444207479	1281.31990237801	1251.50395532456	1777.09858802961	999.2275879223	1328.16868045657	991.870142093569	1311.81796840761	2048.80612061054	1762.54897561333
ENSG00000064115	7788.8190825776	3396.47525589801	3954.04859492769	5408.46317138848	3515.95504299885	2867.72526435093	1905.529101115	4663.02358547247	3931.61008085654	3042.48619548081	1413.50597086823	1947.56525290997	4603.5558406079	5240.43657145927	1790.92824248045	4043.8060116868	4573.25317457826	3791.79418553063	4198.90151908939	6606.80176180233
ENSG00000064195	535.4275498864	886.309466065291	297.662303513237	1076.00017977342	294.819822713417	186.215328494279	387.812624151311	145.48556726639	56.0655502397137	270.352803555616	370.129693572133	592.456385421696	176.584890477904	120.006431819093	67.1959179505495	428.263419966604	137.798402293388	471.560753930557	564.360520506486	75.590605921827
ENSG00000064199	154.285659187107	223.083302012036	109.974665890181	183.286786525031	168.452869607055	173.728149958427	115.511094646248	122.687519213041	96.7164935563076	157.149381160358	74.2170255842923	55.4925507753063	160.045845119816	165.464265622675	91.1260238541266	123.675108836403	252.372081524207	211.999715721856	78.2480737731296	197.777727305765
ENSG00000064201	19.6730702898706	32.0690745307433	30.9142831125165	85.3014517089316	127.052665737235	61.8814874331257	63.1718011486415	130.022441904036	36.3789732688159	22.8420067659578	26.4271395551129	53.4693320462151	71.1806649702811	34.635490425486	51.2033771788963	57.1963836863971	41.1568959366713	55.4488324836294	74.0459476752931	58.7292780245402
ENSG00000064205	534.37442671773	233.122634242259	172.615880846565	241.418517305917	875.915894020686	409.449790599328	1013.22920789277	390.495041500301	403.072875217819	335.86255391896	376.462277617032	485.597482724779	190.592304335299	259.599334354497	315.250941300193	412.63820752959	175.18938656301	531.414259206559	411.293625109493	224.624057570319
ENSG00000064218	75.2254848916473	4.3717828964435	6.9485332722046	2.38580745996178	11.7494612484198	8.10357598584179	2.00862190504767	4.78787621486019	4.94470423742751	25.5182616960473	6.82311017675342	342.742093820857	13.9238258500669	5.77744546482707	4.93675792073411	4.19625914814631	3.77383073795516	5.68985785633692	11.8149247159242	2.16475912590171
ENSG00000064225	126.856584748097	187.848633475457	157.177636381913	205.681046552232	116.96138298472	136.882351793819	122.134884752117	238.815651552831	198.595292945207	212.296235646204	72.7185459384011	132.891250238963	234.420196101134	157.388742472344	685.364845424352	128.003136320518	141.933941233231	235.6315645582	240.766633093733	135.088510874626
ENSG00000064270	247.972963451852	648.048611999637	338.710531869991	731.800588654992	594.900561480923	2074.67114062929	917.114768984204	1291.89685444242	1450.36702879656	964.010904094834	839.009958587706	941.514217890942	685.561188995874	1169.16797428424	482.172918173964	965.200129863388	1049.22628851303	481.536165554933	850.843554668268	741.781012089301
ENSG00000064300	157.237907989355	49.4752838251959	50.428659960366	191.378508891114	34.7247713920507	94.3542075008909	26.62050362928	168.722802365344	177.158387428553	202.664026700597	73.4947032580713	46.0125829742982	389.581078046918	166.529032446677	34.2943477727252	46.8375371156358	57.4448927999965	110.063722621033	135.79304414906	308.408881758969
ENSG00000064309	301.509864892199	93.042991394873	98.1241888750303	254.579516698225	70.2125796263081	244.395126886836	433.481049995507	250.556012547592	62.1017530005755	156.422453639791	157.797437798856	141.891129351646	139.638042956288	165.005852803693	113.929591724564	224.160205137882	91.6971345742546	230.774284067195	149.454197102338	376.930592266624
ENSG00000064313	1422.30109094131	1512.476591988	1707.20892804873	2031.55032409584	5836.36256877146	2629.19388137028	2857.33284945437	1495.66321733835	1560.89442923654	1355.60853720632	1988.26378144775	1505.30948838658	2653.41592564687	2268.78610566803	1714.31113650648	1785.11021188265	1901.885855973	1844.60662255169	1619.81160771324	1783.2499199575
ENSG00000064393	3897.239784241	5311.28744224169	7221.35643433907	7738.81451220732	3132.45571277686	3876.01579841008	5247.89857650378	4627.45632942512	2911.02580917871	6465.50138350951	2110.32873691576	3257.10671890444	6058.18145156209	6582.89890067911	8919.47348690233	5301.52038657226	7329.9451945661	4115.2830109101	5272.38242596768	3778.05318586225
ENSG00000064419	2694.52916255581	3248.58201669187	4093.92193878779	3321.89915082865	3703.74432843932	3492.35394550508	2959.26418331492	3924.34693255966	2858.85011461555	3900.97556067873	2822.56098207694	2316.02572756047	3374.56963432175	3440.934472197	3620.53403488809	2815.63643114956	3391.54098865749	3206.64246594019	4826.24827123438	3152.15377640839
ENSG00000064490	2009.06472079206	2312.90061752912	987.524351209156	1290.01677768844	1482.59742865549	1661.66634908933	1866.55287423851	1613.41474087402	1802.1530863285	1427.15514049131	2025.62579916083	1183.35130432129	2605.77323152631	1736.37466810537	1417.72057771807	2131.35401173084	1617.8902876015	1853.72391888095	1878.24610064036	1674.10499398256
ENSG00000064545	1409.74722673427	1456.54071998928	1039.45238472798	1179.64056810565	1079.2910908697	1081.38403118454	1232.72747271184	1497.07737656793	1716.59278657229	1107.7639975832	908.855033483575	2063.94308471192	1869.26243568923	1104.28128223016	1006.05238350685	1779.97923192406	1641.58931984642	1080.61890198247	1264.42173359127	1132.81784079136
ENSG00000064547	2154.28824814354	1820.25276696419	1138.54754954791	1044.97404582417	1330.58262476309	1493.84320607405	1593.12140953145	1265.06606547606	1571.06676400535	1095.61937702399	1701.52957389188	1546.04955724441	1556.38828646305	1177.88721545888	1457.74697535251	1867.14137846198	1360.18534238029	1429.90721352451	1484.91789558966	1598.98441651049
ENSG00000064601	6824.19261624934	8021.05429563759	10343.761169827	6539.83490997955	8198.60485771023	10657.3622046666	4904.80965464357	9237.53254320429	8049.28767173696	5206.80499297613	10848.5967982287	7841.88640814915	8675.1314516044	9805.37287792987	7471.68406570361	8757.06030194987	5943.71256164282	6667.04785111365	8356.40502436951	5846.59550819336
